country,tournament,year,hometeam,awayteam,time_match,round_match,detail_url,code,api_event_url,FTResult,HTResult,TimeAwayScrore,TimeHomeScrore,DetailScore,match_id,api_detail_url
Scotland,Premiership,21/22,Celtic,Ross County,11/09/21,Round 5,https://www.sofascore.com/ross-county-celtic/cXspX,cXspX,https://www.sofascore.com/api/v1/event/cXspX/h2h/events,"('3-0',)","('0-0',)","('',)","('85;70;64;',)","('85;70;64;-',)","(9574211,)","('https://www.sofascore.com/api/v1/event/9574211/incidents',)"
Scotland,Premiership,21/22,Dundee FC,Livingston,11/09/21,Round 5,https://www.sofascore.com/dundee-fc-livingston/gXshX,gXshX,https://www.sofascore.com/api/v1/event/gXshX/h2h/events,"('0-0',)","('0-0',)","('',)","('',)","('-',)","(9573898,)","('https://www.sofascore.com/api/v1/event/9573898/incidents',)"
Scotland,Premiership,21/22,Motherwell,Aberdeen,11/09/21,Round 5,https://www.sofascore.com/aberdeen-motherwell/WWsfX,WWsfX,https://www.sofascore.com/api/v1/event/WWsfX/h2h/events,"('0-2',)","('0-0',)","('57;50;',)","('',)","('-57;50;',)","(9574093,)","('https://www.sofascore.com/api/v1/event/9574093/incidents',)"
Scotland,Premiership,21/22,St. Mirren,Dundee United,11/09/21,Round 5,https://www.sofascore.com/st-mirren-dundee-united/ZWsjX,ZWsjX,https://www.sofascore.com/api/v1/event/ZWsjX/h2h/events,"('0-0',)","('0-0',)","('',)","('',)","('-',)","(9573861,)","('https://www.sofascore.com/api/v1/event/9573861/incidents',)"
Scotland,Premiership,21/22,Heart of Midlothian,Hibernian,12/09/21,Round 5,https://www.sofascore.com/hibernian-heart-of-midlothian/dXseX,dXseX,https://www.sofascore.com/api/v1/event/dXseX/h2h/events,"('0-0',)","('0-0',)","('',)","('',)","('-',)","(9574206,)","('https://www.sofascore.com/api/v1/event/9574206/incidents',)"
Scotland,Premiership,21/22,Dundee United,Heart of Midlothian,28/08/21,Round 4,https://www.sofascore.com/heart-of-midlothian-dundee-united/ZWsdX,ZWsdX,https://www.sofascore.com/api/v1/event/ZWsdX/h2h/events,"('5-2',)","('2-1',)","('62;34;',)","('86;76;50;25;22;',)","('86;76;50;25;22;-62;34;',)","(9574301,)","('https://www.sofascore.com/api/v1/event/9574301/incidents',)"
Scotland,Premiership,21/22,Hibernian,Livingston,28/08/21,Round 4,https://www.sofascore.com/livingston-hibernian/eXsgX,eXsgX,https://www.sofascore.com/api/v1/event/eXsgX/h2h/events,"('1-0',)","('1-0',)","('',)","('16;',)","('16;-',)","(9935157,)","('https://www.sofascore.com/api/v1/event/9935157/incidents',)"
Scotland,Premiership,21/22,Motherwell,Dundee FC,28/08/21,Round 4,https://www.sofascore.com/dundee-fc-motherwell/WWshX,WWshX,https://www.sofascore.com/api/v1/event/WWshX/h2h/events,"('3-0',)","('2-0',)","('',)","('49;26;19;',)","('49;26;19;-',)","(9574089,)","('https://www.sofascore.com/api/v1/event/9574089/incidents',)"
Scotland,Premiership,21/22,Rangers,Celtic,29/08/21,Round 4,https://www.sofascore.com/celtic-rangers/bXscX,bXscX,https://www.sofascore.com/api/v1/event/bXscX/h2h/events,"('1-0',)","('0-0',)","('',)","('66;',)","('66;-',)","(9574150,)","('https://www.sofascore.com/api/v1/event/9574150/incidents',)"
Scotland,Premiership,21/22,Aberdeen,Ross County,29/08/21,Round 4,https://www.sofascore.com/ross-county-aberdeen/fXspX,fXspX,https://www.sofascore.com/api/v1/event/fXspX/h2h/events,"('1-1',)","('0-1',)","('33;',)","('88;',)","('88;-33;',)","(9573873,)","('https://www.sofascore.com/api/v1/event/9573873/incidents',)"
Scotland,Premiership,21/22,St. Mirren,St. Johnstone,29/08/21,Round 4,https://www.sofascore.com/st-mirren-st-johnstone/YWsjX,YWsjX,https://www.sofascore.com/api/v1/event/YWsjX/h2h/events,"('0-0',)","('0-0',)","('',)","('',)","('-',)","(9573859,)","('https://www.sofascore.com/api/v1/event/9573859/incidents',)"
