country,tournament,year,hometeam,awayteam,time_match,round_match,detail_url,code,api_event_url,FTResult,HTResult,TimeAwayScrore,TimeHomeScrore,DetailScore,match_id,api_detail_url
South Korea,K League 1,2021,Jeonbuk Hyundai Motors,Pohang Steelers,21/07/21,,https://www.sofascore.com/pohang-steelers-jeonbuk-hyundai-motors/iNcsadd,iNcsadd,https://www.sofascore.com/api/v1/event/iNcsadd/h2h/events,"('0-1',)","('0-0',)","('60;',)","('',)","('-60;',)","(9025684,)","('https://www.sofascore.com/api/v1/event/9025684/incidents',)"
South Korea,K League 1,2021,Ulsan Hyundai,Daegu FC,21/07/21,,https://www.sofascore.com/ulsan-hyundai-daegu-fc/Ucdsddd,Ucdsddd,https://www.sofascore.com/api/v1/event/Ucdsddd/h2h/events,"('2-2',)","('1-1',)","('51;28;',)","('90;22;',)","('90;22;-51;28;',)","(9025671,)","('https://www.sofascore.com/api/v1/event/9025671/incidents',)"
South Korea,K League 1,2021,Gwangju FC,Gangwon FC,21/07/21,,https://www.sofascore.com/gwangju-fc-gangwon-fc/vJnsmDu,vJnsmDu,https://www.sofascore.com/api/v1/event/vJnsmDu/h2h/events,"('2-2',)","('0-1',)","('90;30;',)","('71;59;',)","('71;59;-90;30;',)","(9916743,)","('https://www.sofascore.com/api/v1/event/9916743/incidents',)"
South Korea,K League 1,2021,Seongnam FC,Jeonbuk Hyundai Motors,06/06/21,,https://www.sofascore.com/seongnam-fc-jeonbuk-hyundai-motors/iNcsbdd,iNcsbdd,https://www.sofascore.com/api/v1/event/iNcsbdd/h2h/events,"('link error',)","('link error',)","('link error',)","('link error',)","('link error',)","(6925606,)","('https://www.sofascore.com/api/v1/event/6925606/incidents',)"
South Korea,K League 1,2021,Daegu FC,FC Seoul,06/06/21,,https://www.sofascore.com/fc-seoul-daegu-fc/UcdsWcd,UcdsWcd,https://www.sofascore.com/api/v1/event/UcdsWcd/h2h/events,"('0-0',)","('0-0',)","('',)","('',)","('-',)","(8464010,)","('https://www.sofascore.com/api/v1/event/8464010/incidents',)"
South Korea,K League 1,2021,FC Seoul,Incheon United,18/05/21,,https://www.sofascore.com/incheon-united-fc-seoul/WcdsYcd,WcdsYcd,https://www.sofascore.com/api/v1/event/WcdsYcd/h2h/events,"('2-0',)","('0-0',)","('',)","('90;78;',)","('90;78;-',)","(9916738,)","('https://www.sofascore.com/api/v1/event/9916738/incidents',)"
South Korea,K League 1,2021,Suwon FC,Pohang Steelers,18/05/21,,https://www.sofascore.com/pohang-steelers-suwon-fc/addslAq,addslAq,https://www.sofascore.com/api/v1/event/addslAq/h2h/events,"('link error',)","('link error',)","('link error',)","('link error',)","('link error',)","(7244345,)","('https://www.sofascore.com/api/v1/event/7244345/incidents',)"
South Korea,K League 1,2021,Seongnam FC,Gangwon FC,19/05/21,,https://www.sofascore.com/seongnam-fc-gangwon-fc/bddsvJn,bddsvJn,https://www.sofascore.com/api/v1/event/bddsvJn/h2h/events,"('2-1',)","('0-0',)","('55;',)","('88;81;',)","('88;81;-55;',)","(9025664,)","('https://www.sofascore.com/api/v1/event/9025664/incidents',)"
South Korea,K League 1,2021,Gwangju FC,Jeju United,19/05/21,,https://www.sofascore.com/jeju-united-gwangju-fc/ZcdsmDu,ZcdsmDu,https://www.sofascore.com/api/v1/event/ZcdsmDu/h2h/events,"('link error',)","('link error',)","('link error',)","('link error',)","('link error',)","('',)","('https://www.sofascore.com/api/v1/event//incidents',)"
South Korea,K League 1,2021,Suwon Samsung Bluewings,Daegu FC,19/05/21,,https://www.sofascore.com/suwon-samsung-bluewings-daegu-fc/Ucdscdd,Ucdscdd,https://www.sofascore.com/api/v1/event/Ucdscdd/h2h/events,"('link error',)","('link error',)","('link error',)","('link error',)","('link error',)","('',)","('https://www.sofascore.com/api/v1/event//incidents',)"
South Korea,K League 1,2021,Jeonbuk Hyundai Motors,Ulsan Hyundai,19/05/21,,https://www.sofascore.com/ulsan-hyundai-jeonbuk-hyundai-motors/iNcsddd,iNcsddd,https://www.sofascore.com/api/v1/event/iNcsddd/h2h/events,"('3-2',)","('1-1',)","('79;38;',)","('90;65;24;',)","('90;65;24;-79;38;',)","(9918695,)","('https://www.sofascore.com/api/v1/event/9918695/incidents',)"
South Korea,K League 1,2021,Suwon FC,Incheon United,21/05/21,,https://www.sofascore.com/incheon-united-suwon-fc/YcdslAq,YcdslAq,https://www.sofascore.com/api/v1/event/YcdslAq/h2h/events,"('1-0',)","('0-0',)","('',)","('76;',)","('76;-',)","(7244361,)","('https://www.sofascore.com/api/v1/event/7244361/incidents',)"
South Korea,K League 1,2021,Jeju United,Seongnam FC,22/05/21,,https://www.sofascore.com/seongnam-fc-jeju-united/Zcdsbdd,Zcdsbdd,https://www.sofascore.com/api/v1/event/Zcdsbdd/h2h/events,"('3-1',)","('2-0',)","('68;',)","('88;44;31;',)","('88;44;31;-68;',)","(8464017,)","('https://www.sofascore.com/api/v1/event/8464017/incidents',)"
South Korea,K League 1,2021,Ulsan Hyundai,Pohang Steelers,22/05/21,,https://www.sofascore.com/ulsan-hyundai-pohang-steelers/addsddd,addsddd,https://www.sofascore.com/api/v1/event/addsddd/h2h/events,"('4-0',)","('1-0',)","('',)","('80;79;71;3;',)","('80;79;71;3;-',)","(9025674,)","('https://www.sofascore.com/api/v1/event/9025674/incidents',)"
